subscription,resource_group_name,provider,resource_name,metric_name,unit,aggregation,timestamp,metric_value
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,Innodb_buffer_pool_pages_free,Count,total,2023-01-09T08:22:00+00:00,183913968.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,Innodb_buffer_pool_pages_free,Count,total,2023-01-10T08:22:00+00:00,183912120.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,Innodb_buffer_pool_pages_free,Count,total,2023-01-11T08:22:00+00:00,183847860.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,Innodb_buffer_pool_read_requests,Count,total,2023-01-08T08:22:00+00:00,64627.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,Innodb_buffer_pool_read_requests,Count,total,2023-01-09T08:22:00+00:00,211653.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,Innodb_buffer_pool_read_requests,Count,total,2023-01-10T08:22:00+00:00,206912.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,Innodb_buffer_pool_read_requests,Count,total,2023-01-11T08:22:00+00:00,206912.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,Innodb_buffer_pool_reads,Count,total,2023-01-08T08:22:00+00:00,19.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,Queries,Count,total,2023-01-08T08:22:00+00:00,11389.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,Queries,Count,total,2023-01-09T08:22:00+00:00,51107.0
b9e10748-d338-4642-a355-853fb8a0da52,reporting,Microsoft.DBforMySQL/flexibleServers,sstero-mysql-flexi,Queries,Count,total,2023-01-10T08:22:00+00:00,51060.0
